Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
30988,0.50,580.00,1.25,13.85
30998,0.50,580.00,1.25,13.85
31009,0.50,600.00,1.25,13.85
31019,0.50,600.00,1.24,13.86
31029,0.50,600.00,1.20,13.86
31042,0.50,580.00,1.18,13.86
31052,0.50,580.00,1.17,13.86
31062,0.50,560.00,1.18,13.86
31071,0.50,560.00,1.24,13.84
31081,0.50,560.00,1.27,13.84
31091,0.50,560.00,1.29,13.84
31100,0.50,540.00,1.32,13.84
31112,0.50,560.00,1.36,13.82
31122,0.50,540.00,1.38,13.83
31132,0.50,520.00,1.38,13.84
31142,0.50,540.00,1.37,13.84
31151,0.50,560.00,1.35,13.84
31161,0.50,540.00,1.34,13.84
31171,0.50,560.00,1.35,13.83
31181,0.50,560.00,1.36,13.84
31192,0.50,560.00,1.35,13.84
31200,0.50,560.00,1.36,13.83
31210,0.50,560.00,1.37,13.83
31220,0.50,560.00,1.38,13.84
31229,0.50,560.00,1.36,13.84
31239,0.50,560.00,1.33,13.84
31249,0.50,560.00,1.32,13.84
31260,0.50,580.00,1.31,13.84
31269,0.50,580.00,1.29,13.85
31279,0.50,600.00,1.27,13.87
31289,0.50,600.00,1.22,13.86
31304,0.50,580.00,1.19,13.86
31313,0.50,580.00,1.18,13.86
31323,0.50,560.00,1.16,13.87
31332,0.50,560.00,1.15,13.87
31343,0.50,560.00,1.16,13.86
31352,0.50,560.00,1.16,13.86
31362,0.50,560.00,1.18,13.85
31373,0.50,560.00,1.20,13.85
31388,0.50,540.00,1.20,13.83
31397,0.50,540.00,1.25,13.84
31407,0.50,520.00,1.28,13.84
31418,0.50,540.00,1.30,13.84
31430,0.50,540.00,1.32,13.84
31440,0.50,560.00,1.32,13.84
31450,0.50,540.00,1.33,13.84
31459,0.50,540.00,1.33,13.84
31469,0.50,540.00,1.32,13.84
31479,0.50,540.00,1.31,13.84
31491,0.50,540.00,1.31,13.84
31499,0.50,540.00,1.31,13.84
31509,0.50,560.00,1.33,13.83
31520,0.50,560.00,1.34,13.84
31529,0.50,580.00,1.35,13.84
31540,0.50,560.00,1.34,13.84
31549,0.50,580.00,1.34,13.84
31562,0.50,560.00,1.35,13.83
31571,0.50,560.00,1.35,13.83
31582,0.50,560.00,1.34,13.84
31595,0.50,580.00,1.33,13.84
31606,0.50,560.00,1.32,13.84
31617,0.50,580.00,1.32,13.84
31629,0.50,580.00,1.31,13.84
31638,0.50,560.00,1.29,13.84
31649,0.50,580.00,1.28,13.84
31659,0.50,580.00,1.28,13.85
31668,0.50,580.00,1.28,13.85
31678,0.50,580.00,1.27,13.85
31687,0.50,600.00,1.26,13.86
31700,0.50,580.00,1.25,13.86
31710,0.50,580.00,1.19,13.86
31719,0.50,580.00,1.18,13.86
31730,0.50,560.00,1.18,13.86
31740,0.50,560.00,1.18,13.85
31749,0.50,560.00,1.19,13.85
31759,0.50,540.00,1.22,13.83
31769,0.50,520.00,1.28,13.83
31778,0.50,540.00,1.28,13.83
31788,0.50,520.00,1.30,13.83
31799,0.50,520.00,1.33,13.83
31808,0.50,540.00,1.33,13.83
31820,0.50,540.00,1.35,13.84
31830,0.50,520.00,1.35,13.84
31840,0.50,540.00,1.34,13.84
31850,0.50,540.00,1.34,13.84
31860,0.50,520.00,1.36,13.84
31871,0.50,540.00,1.37,13.83
31880,0.50,560.00,1.38,13.83
31893,0.50,540.00,1.37,13.84
31902,0.50,560.00,1.36,13.84
31912,0.50,560.00,1.37,13.84
31921,0.50,560.00,1.37,13.84
31932,0.50,540.00,1.36,13.84
31942,0.50,560.00,1.34,13.84
31952,0.50,560.00,1.33,13.84
31961,0.50,580.00,1.34,13.84
31972,0.50,580.00,1.33,13.84
31982,0.50,580.00,1.31,13.84
31992,0.50,580.00,1.29,13.84
32002,0.50,580.00,1.29,13.84
32012,0.50,580.00,1.28,13.84
32022,0.50,580.00,1.28,13.84
32031,0.50,600.00,1.27,13.84
32041,0.50,600.00,1.27,13.84
32050,0.50,580.00,1.28,13.84
32059,0.50,580.00,1.29,13.84
32069,0.50,580.00,1.29,13.84
32080,0.50,580.00,1.31,13.83
32091,0.50,560.00,1.40,13.80
32102,0.50,540.00,1.60,13.76
Start Going Up
36449,0.50,0.00,0.25,13.96
36458,0.50,0.00,0.28,13.95
36469,0.50,0.00,0.32,13.94
36478,0.50,0.00,0.39,13.93
36490,0.50,0.00,0.50,13.91
36500,0.50,0.00,0.63,13.89
36510,0.50,40.00,0.77,13.88
36519,0.50,80.00,0.90,13.85
36529,0.50,140.00,1.07,13.84
36543,0.50,200.00,1.20,13.83
36553,0.50,280.00,1.32,13.83
36562,0.50,320.00,1.46,13.80
36572,0.50,360.00,1.60,13.79
36583,0.50,380.00,1.73,13.77
36593,0.50,420.00,1.91,13.74
36602,0.50,440.00,2.06,13.73
36613,0.50,480.00,2.12,13.75
36622,0.50,540.00,2.22,13.72
36633,0.50,600.00,2.27,13.73
36644,0.50,660.00,2.35,13.71
36653,0.50,720.00,2.36,13.73
36662,0.50,780.00,2.39,13.72
36672,0.50,820.00,2.40,13.72
36681,0.50,860.00,2.39,13.73
36692,0.50,880.00,2.37,13.73
36701,0.50,920.00,2.34,13.73
36711,0.50,940.00,2.37,13.73
36721,0.50,960.00,2.36,13.73
36730,0.50,1000.00,2.35,13.73
36739,0.50,1040.00,2.31,13.74
36752,0.50,1060.00,2.26,13.75
36762,0.50,1080.00,2.21,13.76
36772,0.50,1120.00,2.15,13.76
36782,0.50,1120.00,2.10,13.76
36792,0.50,1140.00,2.06,13.76
36801,0.50,1160.00,1.99,13.77
36812,0.50,1160.00,1.95,13.77
36820,0.50,1140.00,1.93,13.77
36830,0.50,1160.00,1.92,13.77
36840,0.50,1140.00,1.90,13.77
36850,0.50,1120.00,1.90,13.77
36859,0.50,1120.00,1.91,13.77
36869,0.50,1120.00,1.90,13.77
36879,0.50,1100.00,1.95,13.76
36888,0.50,1100.00,1.97,13.76
36898,0.50,1100.00,1.99,13.75
36909,0.50,1100.00,1.98,13.77
36919,0.50,1100.00,1.95,13.77
36929,0.50,1100.00,1.94,13.77
36939,0.50,1120.00,1.92,13.77
36949,0.50,1120.00,1.92,13.77
36959,0.50,1120.00,1.91,13.77
36969,0.50,1120.00,1.92,13.77
36979,0.50,1120.00,1.93,13.77
36989,0.50,1100.00,1.93,13.76
36999,0.50,1120.00,1.97,13.77
37009,0.50,1120.00,1.94,13.77
37020,0.50,1120.00,1.92,13.77
37030,0.50,1120.00,1.95,13.76
37042,0.50,1120.00,1.97,13.76
37054,0.50,1100.00,1.99,13.75
37063,0.50,1100.00,2.08,13.73
37072,0.50,1080.00,2.12,13.74
37082,0.50,1100.00,2.15,13.74
37091,0.50,1100.00,2.12,13.76
37103,0.50,1100.00,2.09,13.76
37112,0.50,1120.00,2.05,13.77
37125,0.50,1160.00,2.02,13.77
37134,0.50,1140.00,1.95,13.77
37144,0.50,1160.00,1.91,13.77
37153,0.50,1160.00,1.90,13.77
37163,0.50,1160.00,1.89,13.77
37173,0.50,1140.00,1.90,13.76
37183,0.50,1140.00,1.94,13.76
37193,0.50,1140.00,1.95,13.76
37202,0.50,1120.00,1.97,13.75
37212,0.50,1120.00,1.98,13.76
37223,0.50,1120.00,1.99,13.76
37233,0.50,1120.00,1.99,13.76
37242,0.50,1100.00,1.98,13.76
37252,0.50,1120.00,1.96,13.76
37262,0.50,1120.00,1.94,13.77
37272,0.50,1120.00,1.90,13.77
37282,0.50,1120.00,1.89,13.77
37291,0.50,1140.00,1.89,13.76
37302,0.50,1140.00,1.91,13.76
37312,0.50,1120.00,1.92,13.76
37322,0.50,1120.00,1.94,13.76
37331,0.50,1120.00,1.92,13.76
37341,0.50,1100.00,1.91,13.76
37354,0.50,1100.00,1.91,13.76
37364,0.50,1120.00,1.91,13.76
37375,0.50,1100.00,1.94,13.75
37384,0.50,1120.00,1.97,13.75
37394,0.50,1120.00,1.99,13.75
37403,0.50,1120.00,2.01,13.75
37413,0.50,1100.00,2.02,13.75
37423,0.50,1120.00,2.02,13.76
37434,0.50,1100.00,1.99,13.76
37444,0.50,1100.00,1.97,13.77
37455,0.50,1100.00,1.95,13.76
37465,0.50,1100.00,1.93,13.77
37474,0.50,1120.00,1.98,13.74
37484,0.50,1120.00,1.98,13.76
37499,0.50,1120.00,1.97,13.76
37506,0.50,1120.00,1.98,13.76
37517,0.50,1120.00,1.96,13.76
37527,0.50,1120.00,1.95,13.76
37536,0.50,1120.00,1.95,13.76
37546,0.50,1120.00,1.94,13.76
37556,0.50,1120.00,1.99,13.74
37566,0.50,1120.00,2.03,13.74
37577,0.50,1080.00,2.04,13.73
37588,0.50,1080.00,2.09,13.73
37597,0.50,1100.00,2.13,13.74
37610,0.50,1100.00,2.14,13.74
37618,0.50,1140.00,2.12,13.74
37629,0.50,1140.00,2.11,13.73
37638,0.50,1160.00,2.08,13.76
37648,0.50,1140.00,2.01,13.76
37658,0.50,1160.00,1.96,13.77
37668,0.50,1140.00,1.98,13.74
