Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
34216,3.50,240.00,5.51,12.55
34226,3.50,220.00,5.64,12.55
34236,3.50,220.00,5.74,12.52
34245,3.50,200.00,5.80,12.52
34254,3.50,220.00,5.88,12.51
34265,3.50,220.00,5.97,12.52
34274,3.50,220.00,6.04,12.52
34284,3.50,220.00,6.09,12.50
34294,3.50,240.00,6.12,12.49
34304,3.50,220.00,6.14,12.50
34316,3.50,220.00,6.16,12.52
34325,3.50,240.00,6.15,12.52
Start Going Up
41191,3.50,0.00,0.20,13.18
41201,3.50,0.00,0.22,13.18
41211,3.50,0.00,0.24,13.18
41224,3.50,0.00,0.27,13.18
41233,3.50,0.00,0.30,13.17
41242,3.50,0.00,0.32,13.17
41254,3.50,20.00,0.35,13.16
41263,3.50,40.00,0.37,13.16
41272,3.50,40.00,0.41,13.16
41283,3.50,60.00,0.45,13.15
41293,3.50,80.00,0.50,13.14
41307,3.50,80.00,0.62,13.12
41317,3.50,120.00,0.69,13.12
41327,3.50,120.00,0.77,13.11
41337,3.50,120.00,0.87,13.09
41347,3.50,140.00,0.98,13.08
41356,3.50,120.00,0.98,13.08
41367,3.50,100.00,1.18,13.05
41376,3.50,100.00,1.18,13.04
41385,3.50,100.00,1.32,13.03
41395,3.50,80.00,1.45,13.03
41404,3.50,60.00,1.58,13.01
41414,3.50,60.00,1.73,13.00
41424,3.50,80.00,1.88,12.97
41434,3.50,100.00,2.04,12.96
41443,3.50,120.00,2.21,12.94
41454,3.50,120.00,2.36,12.92
41464,3.50,120.00,2.56,12.90
41474,3.50,120.00,2.73,12.89
41484,3.50,100.00,2.92,12.84
41493,3.50,100.00,3.17,12.83
41502,3.50,100.00,3.33,12.83
41513,3.50,100.00,3.51,12.79
41523,3.50,100.00,3.82,12.73
41532,3.50,100.00,4.00,12.75
41542,3.50,100.00,4.21,12.71
41552,3.50,100.00,4.43,12.71
41566,3.50,100.00,4.63,12.61
41575,3.50,120.00,4.96,12.63
41585,3.50,120.00,5.14,12.63
41594,3.50,120.00,5.43,12.55
41606,3.50,140.00,5.73,12.52
41615,3.50,160.00,5.95,12.49
41626,3.50,140.00,6.25,12.47
41638,3.50,160.00,6.67,12.45
41648,3.50,180.00,6.91,12.42
41658,3.50,200.00,7.07,12.45
41667,3.50,240.00,7.28,12.40
41677,3.50,260.00,7.39,12.40
41687,3.50,260.00,7.52,12.39
41696,3.50,300.00,7.59,12.36
41707,3.50,300.00,7.69,12.35
41717,3.50,300.00,7.80,12.36
41728,3.50,300.00,7.85,12.36
41739,3.50,340.00,7.90,12.36
41748,3.50,320.00,7.93,12.35
41758,3.50,340.00,8.03,12.34
41768,3.50,360.00,8.13,12.31
41778,3.50,400.00,8.19,12.34
41788,3.50,420.00,8.18,12.35
41797,3.50,460.00,8.15,12.34
41806,3.50,460.00,8.15,12.35
41816,3.50,480.00,8.15,12.34
41827,3.50,480.00,8.09,12.35
41839,3.50,480.00,8.08,12.35
41847,3.50,480.00,7.99,12.37
41857,3.50,520.00,7.95,12.37
41866,3.50,520.00,7.95,12.37
41876,3.50,540.00,7.90,12.38
41886,3.50,560.00,7.83,12.36
41896,3.50,560.00,7.82,12.37
41906,3.50,580.00,7.76,12.38
41916,3.50,580.00,7.73,12.41
41926,3.50,600.00,7.64,12.38
41936,3.50,620.00,7.64,12.38
41947,3.50,620.00,7.59,12.39
41959,3.50,640.00,7.51,12.41
41968,3.50,660.00,7.39,12.41
41977,3.50,660.00,7.33,12.44
41988,3.50,640.00,7.15,12.47
41997,3.50,660.00,6.98,12.48
42007,3.50,640.00,6.83,12.50
42017,3.50,640.00,6.72,12.49
42027,3.50,640.00,6.67,12.48
42036,3.50,660.00,6.67,12.48
42046,3.50,660.00,6.67,12.47
42056,3.50,660.00,6.69,12.49
42065,3.50,660.00,6.68,12.49
42075,3.50,640.00,6.63,12.50
42086,3.50,640.00,6.59,12.49
42096,3.50,600.00,6.50,12.50
42106,3.50,600.00,6.50,12.50
42115,3.50,600.00,6.49,12.51
42127,3.50,600.00,6.44,12.49
42138,3.50,620.00,6.50,12.48
42148,3.50,600.00,6.54,12.47
42157,3.50,600.00,6.57,12.48
42167,3.50,600.00,6.56,12.48
42176,3.50,600.00,6.56,12.49
42187,3.50,560.00,6.61,12.49
42196,3.50,580.00,6.61,12.45
42206,3.50,580.00,6.65,12.49
42215,3.50,580.00,6.64,12.50
42225,3.50,560.00,6.59,12.49
42236,3.50,560.00,6.54,12.49
42246,3.50,580.00,6.56,12.46
42260,3.50,580.00,6.56,12.47
42269,3.50,600.00,6.64,12.45
42278,3.50,600.00,6.69,12.45
42294,3.50,580.00,6.67,12.47
42304,3.50,580.00,6.70,12.45
42314,3.50,580.00,6.69,12.47
42322,3.50,580.00,6.67,12.47
42333,3.50,580.00,6.63,12.48
42344,3.50,600.00,6.59,12.48
42354,3.50,600.00,6.55,12.49
42365,3.50,580.00,6.47,12.49
42374,3.50,580.00,6.46,12.50
42386,3.50,580.00,6.41,12.51
42396,3.50,580.00,6.36,12.50
42405,3.50,560.00,6.37,12.50
42416,3.50,580.00,6.33,12.51
42427,3.50,580.00,6.31,12.51
42438,3.50,560.00,6.32,12.50
42448,3.50,560.00,6.37,12.50
42458,3.50,560.00,6.36,12.49
42468,3.50,540.00,6.39,12.48
42478,3.50,520.00,6.50,12.46
42489,3.50,540.00,6.54,12.48
42500,3.50,540.00,6.61,12.47
42511,3.50,540.00,6.67,12.46
42522,3.50,540.00,6.76,12.44
42530,3.50,540.00,6.85,12.42
42539,3.50,520.00,6.87,12.44
42550,3.50,520.00,6.87,12.44
42560,3.50,500.00,6.81,12.46
42569,3.50,520.00,6.76,12.46
42581,3.50,540.00,6.76,12.46
42591,3.50,540.00,6.72,12.46
42604,3.50,560.00,6.72,12.45
42613,3.50,560.00,6.72,12.46
42623,3.50,560.00,6.67,12.47
42633,3.50,560.00,6.63,12.46
42646,3.50,580.00,6.59,12.45
42658,3.50,580.00,6.59,12.47
42668,3.50,580.00,6.60,12.45
42677,3.50,580.00,6.63,12.46
42687,3.50,580.00,6.62,12.46
42698,3.50,560.00,6.64,12.45
42707,3.50,580.00,6.66,12.47
42717,3.50,560.00,6.70,12.45
42728,3.50,560.00,6.69,12.45
42738,3.50,560.00,6.67,12.45
42750,3.50,580.00,6.72,12.45
42761,3.50,560.00,6.75,12.45
42771,3.50,560.00,6.76,12.45
42780,3.50,560.00,6.77,12.45
42791,3.50,540.00,6.76,12.45
42802,3.50,540.00,6.77,12.45
42812,3.50,540.00,6.75,12.46
42823,3.50,560.00,6.72,12.45
42832,3.50,560.00,6.72,12.44
42841,3.50,560.00,6.70,12.45
42851,3.50,560.00,6.72,12.45
42860,3.50,560.00,6.69,12.45
42871,3.50,560.00,6.68,12.45
42882,3.50,560.00,6.67,12.45
42890,3.50,560.00,6.66,12.45
42899,3.50,560.00,6.65,12.46
42909,3.50,580.00,6.63,12.47
42919,3.50,580.00,6.66,12.45
42929,3.50,560.00,6.70,12.45
42939,3.50,580.00,6.69,12.45
42949,3.50,580.00,6.67,12.46
42959,3.50,560.00,6.63,12.47
42969,3.50,580.00,6.60,12.46
42980,3.50,580.00,6.58,12.47
42990,3.50,580.00,6.53,12.47
43000,3.50,580.00,6.58,12.46
43010,3.50,580.00,6.49,12.49
43020,3.50,560.00,6.43,12.49
43031,3.50,580.00,6.46,12.47
43042,3.50,560.00,6.36,12.50
43052,3.50,560.00,6.35,12.49
43060,3.50,580.00,6.34,12.49
43073,3.50,560.00,6.37,12.48
43083,3.50,560.00,6.36,12.49
43093,3.50,580.00,6.32,12.49
43103,3.50,560.00,6.36,12.49
43114,3.50,560.00,6.34,12.48
43124,3.50,580.00,6.38,12.47
43134,3.50,560.00,6.40,12.47
43145,3.50,560.00,6.41,12.47
43153,3.50,560.00,6.48,12.46
43163,3.50,540.00,6.50,12.48
43174,3.50,520.00,6.59,12.43
43184,3.50,520.00,6.68,12.44
43194,3.50,520.00,6.72,12.44
43205,3.50,520.00,6.77,12.44
43215,3.50,540.00,6.81,12.43
43224,3.50,540.00,6.82,12.42
43234,3.50,540.00,6.86,12.42
43243,3.50,540.00,6.85,12.43
43255,3.50,540.00,6.89,12.41
43264,3.50,520.00,6.89,12.44
43274,3.50,520.00,6.87,12.43
43285,3.50,520.00,6.87,12.44
43295,3.50,520.00,6.84,12.44
43304,3.50,540.00,6.80,12.43
43314,3.50,540.00,6.77,12.44
43326,3.50,560.00,6.71,12.45
43334,3.50,560.00,6.67,12.46
43345,3.50,560.00,6.63,12.45
43353,3.50,560.00,6.59,12.45
43362,3.50,580.00,6.61,12.45
43375,3.50,560.00,6.60,12.45
43388,3.50,580.00,6.61,12.45
43397,3.50,580.00,6.67,12.42
43406,3.50,560.00,6.67,12.42
43416,3.50,560.00,6.72,12.42
43426,3.50,560.00,6.76,12.43
43435,3.50,560.00,6.78,12.43
43448,3.50,540.00,6.73,12.41
43458,3.50,560.00,6.71,12.44
43467,3.50,560.00,6.69,12.43
43477,3.50,560.00,6.72,12.44
43487,3.50,560.00,6.77,12.42
43497,3.50,560.00,6.81,12.41
43507,3.50,540.00,6.85,12.41
43520,3.50,540.00,6.83,12.42
43529,3.50,520.00,6.85,12.42
43540,3.50,540.00,6.82,12.42
43549,3.50,520.00,6.78,12.43
43559,3.50,540.00,6.79,12.43
43570,3.50,540.00,6.74,12.44
43582,3.50,560.00,6.73,12.42
43590,3.50,560.00,6.72,12.43
43599,3.50,580.00,6.68,12.43
43612,3.50,560.00,6.71,12.42
43622,3.50,580.00,6.68,12.42
43636,3.50,580.00,6.72,12.43
43647,3.50,580.00,6.74,12.41
43658,3.50,580.00,6.77,12.42
43668,3.50,580.00,6.76,12.43
43680,3.50,560.00,6.73,12.44
43690,3.50,560.00,6.70,12.45
43699,3.50,540.00,6.70,12.42
43709,3.50,560.00,6.72,12.44
43720,3.50,540.00,6.70,12.44
43730,3.50,560.00,6.72,12.42
43740,3.50,540.00,6.80,12.41
Start Going Up
50615,3.50,0.00,0.21,13.16
50625,3.50,0.00,0.23,13.15
50638,3.50,0.00,0.32,13.14
50648,3.50,20.00,0.37,13.14
50662,3.50,40.00,0.45,13.13
50671,3.50,40.00,0.51,13.12
50681,3.50,80.00,0.58,13.11
50691,3.50,120.00,0.70,13.09
50700,3.50,140.00,0.81,13.08
50710,3.50,180.00,1.00,13.05
50720,3.50,220.00,1.19,13.02
50731,3.50,220.00,1.41,13.00
50743,3.50,220.00,1.73,12.95
50754,3.50,200.00,1.99,12.93
50764,3.50,160.00,2.31,12.87
50773,3.50,160.00,2.66,12.83
50783,3.50,140.00,3.04,12.79
50793,3.50,140.00,3.41,12.76
50804,3.50,160.00,3.79,12.68
50813,3.50,200.00,4.26,12.62
50824,3.50,200.00,4.73,12.60
50833,3.50,220.00,5.25,12.54
50846,3.50,240.00,5.79,12.36
50856,3.50,240.00,6.35,12.35
50865,3.50,240.00,6.85,12.28
50875,3.50,260.00,7.36,12.24
50885,3.50,280.00,7.87,12.21
50896,3.50,280.00,8.75,12.21
50906,3.50,380.00,9.14,12.11
50916,3.50,400.00,9.56,12.08
50927,3.50,440.00,9.84,12.05
50936,3.50,480.00,10.24,12.00
50946,3.50,500.00,10.49,11.99
50956,3.50,500.00,10.77,11.95
50966,3.50,540.00,11.12,11.94
50976,3.50,580.00,11.27,11.95
50985,3.50,620.00,11.27,11.93
50995,3.50,620.00,11.44,11.93
51006,3.50,640.00,11.60,11.88
51016,3.50,720.00,11.78,11.90
51027,3.50,740.00,11.89,11.86
51036,3.50,780.00,12.18,11.86
51047,3.50,800.00,12.17,11.87
51056,3.50,840.00,12.16,11.90
51066,3.50,900.00,12.16,11.92
51075,3.50,900.00,12.10,11.92
51085,3.50,940.00,12.02,11.93
51095,3.50,980.00,11.93,11.94
51105,3.50,1020.00,11.87,11.96
51114,3.50,1040.00,11.79,11.96
51125,3.50,1060.00,11.62,12.01
51141,3.50,1100.00,11.27,12.00
51155,3.50,1140.00,11.19,11.97
51167,3.50,1160.00,11.15,11.99
51177,3.50,1160.00,11.04,12.02
51187,3.50,1200.00,10.94,12.00
51196,3.50,1200.00,10.78,12.08
51206,3.50,1200.00,10.58,12.07
51216,3.50,1200.00,10.47,12.09
51226,3.50,1220.00,10.35,12.11
51236,3.50,1220.00,10.10,12.15
51249,3.50,1220.00,9.90,12.15
51258,3.50,1260.00,9.74,12.16
51269,3.50,1280.00,9.67,12.14
51278,3.50,1300.00,9.63,12.15
51288,3.50,1300.00,9.54,12.15
51298,3.50,1280.00,9.47,12.17
51307,3.50,1280.00,9.42,12.17
51317,3.50,1260.00,9.34,12.18
51327,3.50,1260.00,9.26,12.21
51337,3.50,1260.00,9.11,12.22
51346,3.50,1260.00,8.94,12.26
51357,3.50,1260.00,8.76,12.24
51368,3.50,1260.00,8.72,12.24
51377,3.50,1240.00,8.69,12.22
51386,3.50,1220.00,8.70,12.23
51397,3.50,1220.00,8.70,12.23
51409,3.50,1220.00,8.64,12.26
51419,3.50,1220.00,8.57,12.26
51430,3.50,1220.00,8.63,12.23
51440,3.50,1220.00,8.56,12.24
51449,3.50,1220.00,8.55,12.24
51459,3.50,1200.00,8.50,12.26
51469,3.50,1200.00,8.45,12.26
51478,3.50,1200.00,8.32,12.29
51488,3.50,1180.00,8.29,12.28
51499,3.50,1180.00,8.27,12.28
51508,3.50,1160.00,8.29,12.26
51518,3.50,1140.00,8.25,12.28
51528,3.50,1140.00,8.23,12.28
51538,3.50,1140.00,8.22,12.28
51548,3.50,1120.00,8.26,12.25
51558,3.50,1120.00,8.30,12.25
51569,3.50,1140.00,8.24,12.29
51578,3.50,1120.00,8.17,12.29
51588,3.50,1140.00,8.16,12.28
51598,3.50,1140.00,8.24,12.25
51609,3.50,1140.00,8.33,12.23
51617,3.50,1120.00,8.41,12.24
51626,3.50,1120.00,8.46,12.26
51637,3.50,1100.00,8.46,12.26
51651,3.50,1100.00,8.45,12.25
51663,3.50,1120.00,8.44,12.23
51675,3.50,1100.00,8.47,12.18
51685,3.50,1100.00,8.65,12.17
51695,3.50,1080.00,8.80,12.21
51705,3.50,1080.00,8.80,12.21
51714,3.50,1060.00,8.77,12.21
51724,3.50,1080.00,8.79,12.20
51734,3.50,1080.00,8.86,12.18
51744,3.50,1100.00,8.93,12.18
51758,3.50,1100.00,8.91,12.20
51768,3.50,1100.00,8.89,12.21
51778,3.50,1100.00,8.88,12.19
51789,3.50,1100.00,8.86,12.19
51800,3.50,1100.00,8.91,12.17
51811,3.50,1100.00,8.97,12.18
51819,3.50,1100.00,9.06,12.17
51829,3.50,1100.00,9.03,12.18
51838,3.50,1100.00,9.04,12.16
51848,3.50,1100.00,9.10,12.15
51858,3.50,1100.00,9.19,12.15
51868,3.50,1100.00,9.30,12.13
51878,3.50,1080.00,9.31,12.15
51889,3.50,1080.00,9.30,12.14
51898,3.50,1100.00,9.26,12.16
51907,3.50,1100.00,9.21,12.17
51918,3.50,1100.00,9.23,12.15
51928,3.50,1120.00,9.29,12.14
51938,3.50,1120.00,9.32,12.12
51949,3.50,1100.00,9.29,12.16
51958,3.50,1100.00,9.25,12.16
